Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
400211,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400210,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400208,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400209,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400067,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400207,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400204,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400206,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400047,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400201,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400240,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400197,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,nicht montiert
400200,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400239,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400078,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400195,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400194,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400192,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400190,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400188,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400189,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400187,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400091,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400183,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400080,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400182,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400085,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400061,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400185,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400087,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400086,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400071,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400083,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400084,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
400059,3/17/2016,in Ordnung,nein,nein,0,0, , ,0,
600153,5/6/2016,in Ordnung,nein,ja, ,6,12,Star,6,
600155,5/6/2016,in Ordnung,nein,ja, ,9,9,Kohlmeise,9,
400200,5/14/2016,In Ordnung,nein,ja,0,ja,2,Kohlmeise,0,Weibchen war beringt
400068,5/14/2016,In Ordnung,nein,nein, , , , , ,
400077,5/14/2016,In Ordnung,nein,nein, , , , , ,
400199,5/14/2016,In Ordnung,nein,ja,0,ja,2,Blaumeise,0,Weibchen war beringt
400201,5/14/2016,In Ordnung,nein,ja,2,0, ,Meise unbestimmt,0,
400202,5/14/2016,In Ordnung,nein,nein, , , , , ,
400074,5/14/2016,In Ordnung,nein,nein, , , , , ,
400205,5/14/2016,In Ordnung,nein,nein, , , , , ,
400206,5/14/2016,In Ordnung,nein,nein, , , , , ,
400067,5/14/2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt,0,
400208,5/14/2016,In Ordnung,nein,nein, , , , , ,Hornisse
400209,5/14/2016,In Ordnung,nein,nein, , , , , ,Hummeln
400065,5/14/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise, ,
400081,5/14/2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,altes Nest?
400075,5/14/2016,In Ordnung,nein,nein, , , , , ,
400211,5/14/2016,In Ordnung,nein,nein, , , , , ,Hummeln
400210,5/14/2016,In Ordnung,nein,ja,0,ja,1,Feldsperling, ,Weibchen war beringt
400207,5/14/2016,In Ordnung,nein,ja,3,0, ,Trauerschnäpper,0,alte Eier?
400204,5/14/2016,In Ordnung,nein,nein, , , , , ,
400213,5/14/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise, ,Weibchen war beringt
400055,5/14/2016,In Ordnung,nein,ja,1,0, ,Meise unbestimmt,0,
400215,5/14/2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,altes Nest?
400214,5/14/2016,In Ordnung,nein,nein, , , , , ,
400270,5/14/2016,In Ordnung,nein,nein, , , , , ,
400212,5/14/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
400239,5/14/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400194,5/14/2016,In Ordnung,nein,ja,1,0, ,Feldsperling,0,
400193,5/14/2016,In Ordnung,nein,nein, , , , , ,
400191,5/14/2016,In Ordnung,nein,ja,ja,ja,1,Blaumeise,Weibchen,
400188,5/14/2016,In Ordnung,nein,ja,7,0, ,Meise unbestimmt,0,
400189,5/14/2016,In Ordnung,nein,ja,0,ja,3,Blaumeise,Weibchen,
400190,5/14/2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,
400192,5/14/2016,In Ordnung,nein,nein, , , , , ,Hornisse
400195,5/14/2016,In Ordnung,nein,ja,9,0, ,Blaumeise,Weibchen,
400070,5/14/2016,In Ordnung,nein,nein, , , , , ,
400053,5/14/2016,In Ordnung,nein,ja,ja,ja,2,Meise unbestimmt,0,
400066,5/14/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
400073,5/14/2016,In Ordnung,nein,nein, , , , , ,
400079,5/14/2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
400069,5/14/2016,In Ordnung,nein,nein, , , , , ,
100083,5/14/2016,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
100084,5/14/2016,in Ordnung,nein,nein, , , , , ,
100085,5/14/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise, ,
300174,5/14/2016,in Ordnung,nein,ja,7,0, ,Rotkehlchen, ,
100094,5/14/2016,in Ordnung,nein,ja,0,0, ,Kohlmeise, ,
100096,5/14/2016,in Ordnung,nein,ja,ja,0, ,Blaumeise, ,
100095,5/14/2016,in Ordnung,nein,nein, , , , , ,
100097,5/14/2016,in Ordnung,nein,nein, , , , , ,
300172,5/14/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
300175,5/14/2016,in Ordnung,ja,nein, , , , , ,altes Starennest mit 2 juv tot aus VJ
100091,5/14/2016,in Ordnung,nein,nein, , , , , ,Eichhörnchen
300184,5/14/2016,in Ordnung,nein,nein, , , , , ,Hummeln
100090,5/14/2016,in Ordnung,nein,nein, , , , , ,altes Trauerschnäppernest
300185,5/14/2016,in Ordnung,nein,ja,0,5,2,Kleiber, ,
300169,5/14/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
300168,5/14/2016,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
300167,5/14/2016,in Ordnung,nein,ja,ja,ja,1,Blaumeise,Weibchen,
100086,5/14/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
300192,5/14/2016,in Ordnung,nein,ja,0,0, ,Gartenbaumläufer, ,
100037,5/14/2016,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
100046,5/14/2016,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
300189,5/14/2016,in Ordnung,ja,ja,1,0, ,Kleiber, ,Altvogel tot
300187,5/14/2016,in Ordnung,nein,nein, , , , , ,altes Trauerschnäppernest
100043,5/14/2016,in Ordnung,nein,ja,0,5,7,Kleiber,5,
100040,5/14/2016,in Ordnung,nein,nein, , , , , ,Maus
300181,5/14/2016,in Ordnung,nein,nein, , , , , ,
100049,5/14/2016,in Ordnung,nein,nein, , , , , ,
100044,5/14/2016,in Ordnung,nein,nein, , , , , ,
100050,5/14/2016,in Ordnung,nein,nein, , , , , ,
100033,5/14/2016,in Ordnung,nein,ja,0,ja,1,Blaumeise,Weibchen,
100034,5/14/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
300182,5/14/2016,in Ordnung,nein,nein, , , , , ,
100098,5/14/2016,in Ordnung,nein,nein, , , , , ,altes Meisennest
100054,5/14/2016,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
100039,5/14/2016,in Ordnung,nein,nein, , , , , ,
400047,5/15/2016,In Ordnung,nein,ja,0,12,6,Blaumeise,12,
400145,5/15/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400144,5/15/2016,Front fehlt,nein,nein, , , , , ,
400143,5/15/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
400142,5/15/2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
400140,5/15/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400126,5/15/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise, ,Weibchen war beringt
400138,5/15/2016,In Ordnung,nein,ja,5,0, ,Trauerschnäpper, ,
400128,5/15/2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400137,5/15/2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400130,5/15/2016,In Ordnung,nein,ja,0,ja,1,Meise unbestimmt,0,
400131,5/15/2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper,0,
400135,5/15/2016,In Ordnung,nein,ja,0,5,2,Feldsperling, ,tot
400132,5/15/2016,In Ordnung,nein,ja,6,0, ,Trauerschnäpper,0,
400133,5/15/2016,In Ordnung,nein,nein, , , , , ,
400045,5/15/2016,In Ordnung,nein,nein, , , , , ,
400129,5/15/2016,In Ordnung,nein,ja,0,ja,1,Meise unbestimmt,0,
400127,5/15/2016,In Ordnung,nein,nein, , , , , ,Hummeln
400041,5/15/2016,In Ordnung,nein,nein, , , , , ,
400042,5/15/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400134,5/15/2016,In Ordnung,nein,nein, , , , , ,
400046,5/15/2016,In Ordnung,nein,nein, , , , , ,
400125,5/15/2016,In Ordnung,nein,nein, , , , , ,
400063,5/15/2016,In Ordnung,nein,nein, , , , , ,
400043,5/15/2016,In Ordnung,nein,nein, , , , , ,
400124,5/15/2016,In Ordnung,nein,ja,2,3,5,Feldsperling,3,
400064,5/15/2016,In Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
400122,5/15/2016,In Ordnung,nein,nein, , , , , ,
400121,5/15/2016,In Ordnung,nein,ja,ja,ja,1,Kohlmeise,Weibchen,
400120,5/15/2016,In Ordnung,nein,ja,7,0, ,Trauerschnäpper,Weibchen,
400119,5/15/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise, ,Weibchen war beringt
400040,5/15/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400117,5/15/2016,In Ordnung,nein,ja,0,ja,3,Feldsperling,Weibchen,
400049,5/15/2016,In Ordnung,nein,nein, , , , , ,
400118,5/15/2016,In Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
400116,5/15/2016,In Ordnung,nein,nein, , , , , ,
400092,5/15/2016,In Ordnung,nein,ja,0,0, ,unbestimmt, ,
400058,5/15/2016,In Ordnung,nein,ja,0,4,6,Feldsperling,4,
400051,5/15/2016,In Ordnung,nein,ja,ja,ja,1,Blaumeise,Weibchen,
400056,5/15/2016,In Ordnung,nein,nein, , , , , ,
400060,5/15/2016,In Ordnung,nein,ja,ja,ja,1,Kohlmeise, ,Weibchen war beringt
400187,5/16/2016,In Ordnung,nein,ja,4,0, ,Feldsperling,Weibchen,
400080,5/16/2016,In Ordnung,nein,ja,0,ja,1,Kohlmeise, ,Weibchen war beringt
400091,5/16/2016,In Ordnung,nein,ja,1,8,5,Blaumeise,Weibchen,
400183,5/16/2016,In Ordnung,nein,ja,7,0, ,Blaumeise,Weibchen,
400061,5/16/2016,In Ordnung,nein,ja,0,ja,2,Kohlmeise, ,Weibchen war beringt
400184,5/16/2016,In Ordnung,nein,ja,2,4,6,Kohlmeise,4 + Weibchen,
400085,5/16/2016,In Ordnung,nein,nein, , , , , ,Totfund Kohlmeise
400182,5/16/2016,In Ordnung,nein,nein, , , , , ,Hornisse
400185,5/16/2016,In Ordnung,ja,nein, , , , , ,
400087,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400186,5/16/2016,In Ordnung,nein,ja,0,0, , , ,
400088,5/16/2016,In Ordnung,nein,ja,0,8,5,Blaumeise,8,
400086,5/16/2016,In Ordnung,nein,ja,9,0, ,unbestimmt,0,
400071,5/16/2016,In Ordnung,nein,nein, , , , , ,
400059,5/16/2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt,0,
400084,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400050,5/16/2016,In Ordnung,nein,nein, , , , , ,
400054,5/16/2016,In Ordnung,nein,ja,0,3,12,Feldsperling,3,
400146,5/16/2016,Front fehlt,nein,nein, , , , , ,
400147,5/16/2016,In Ordnung,nein,nein, , , , , ,
400152,5/16/2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,schon ausgeflogen?
400151,5/16/2016,In Ordnung,nein,ja,3,1,14,Feldsperling,1,
400148,5/16/2016,In Ordnung,nein,ja,0,1,14,Feldsperling, ,juv tot
400154,5/16/2016,In Ordnung,nein,nein, , , , , ,
400153,5/16/2016,In Ordnung,ja,ja,0,2, ,Blaumeise,0,2 juv tot
400155,5/16/2016,In Ordnung,nein,ja,0,4,14,Feldsperling,4,
400156,5/16/2016,In Ordnung,nein,nein, , , , , ,Hornisse
400158,5/16/2016,In Ordnung,nein,ja,2,0, ,Feldsperling,0,
400044,5/16/2016,In Ordnung,ja,nein, , , , , ,
400062,5/16/2016,In Ordnung,nein,ja,0,4,14,Feldsperling,3,einer entflogen
400168,5/16/2016,In Ordnung,nein,ja,0,ja,1,Meise unbestimmt,0,
400172,5/16/2016,In Ordnung,nein,ja,0,3,14,Feldsperling,3,
400173,5/16/2016,In Ordnung,nein,nein, , , , , ,
400014,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
400002,5/16/2016,In Ordnung,nein,nein, , , , , ,
400036,5/16/2016,In Ordnung,nein,nein, , , , , ,
400015,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400010,5/16/2016,In Ordnung,nein,nein, , , , , ,
400013,5/16/2016,In Ordnung,nein,nein, , , , , ,
400095,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400097,5/16/2016,In Ordnung,nein,ja,ja,0, ,Meise unbestimmt,0,
400099,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
400100,5/16/2016,In Ordnung,nein,nein, , , , , ,Hornisse
400096,5/16/2016,In Ordnung,nein,ja,0,0, ,Meise unbestimmt,0,
400114,5/16/2016,In Ordnung,nein,nein, , , , , ,
400094,5/16/2016,In Ordnung,nein,ja,0,4,14,Feldsperling,4,
400231,5/16/2016,In Ordnung,nein,ja,0,ja,1,Kleiber, ,Weibchen war beringt
400230,5/16/2016,In Ordnung,nein,nein, , , , , ,
400229,5/16/2016,In Ordnung,nein,ja,ja,0, ,Blaumeise, ,
400226,5/16/2016,In Ordnung,ja,nein, , , , , ,Wespe Vorjahr
400227,5/16/2016,In Ordnung,nein,nein, , , , , ,
400228,5/16/2016,In Ordnung,nein,nein, , , , , ,
400187,5/16/2016,In Ordnung,nein,ja,0,0, ,Feldsperling, ,ausgeflogen?
900238,5/16/2016,in Ordnung,ja,nein, , , , , ,altes Nest
900237,5/16/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900234,5/16/2016,in Ordnung,nein,nein, , , , , ,
900222,5/16/2016,in Ordnung,nein,nein, , , , , ,
900226,5/16/2016,in Ordnung,ja,nein, , , , , ,altes Nest mit tot juv
900223,5/16/2016,in Ordnung,ja,nein, , , , , ,
900221,5/16/2016,in Ordnung,nein,ja,5,0, ,Feldsperling, ,
900231,5/16/2016,in Ordnung,ja,nein, , , , , ,
900228,5/16/2016,in Ordnung,nein,ja,0,5,10,Kohlmeise,5,
900298,5/16/2016,in Ordnung,nein,ja,ja,ja,1,Blaumeise,Weibchen,
900229,5/16/2016,in Ordnung,ja,nein, , , , , ,tote juv aus Vorjahr
900225,5/16/2016,in Ordnung,nein,nein, , , , , ,Hummeln
900242,5/16/2016,in Ordnung,nein,ja,ja,ja,2,Blaumeise,Weibchen,
900219,5/16/2016,in Ordnung,ja,nein, , , , , ,Nest Vorjahr
900239,5/16/2016,in Ordnung,ja,nein, , , , , ,Nest Vorjahr
900233,5/16/2016,in Ordnung,ja,nein, , , , , ,Nest Vorjahr
900240,5/16/2016,in Ordnung,nein,nein, , , , , ,
900235,5/16/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900227,5/16/2016,in Ordnung,nein,nein, , , , , ,
900218,5/16/2016,in Ordnung,nein,nein, , , , , ,
900224,5/16/2016,in Ordnung,nein,nein, , , , , ,
900241,5/16/2016,in Ordnung,nein,nein, , , , , ,
600221,5/16/2016,in Ordnung,nein,ja,ja, , ,Blaumeise,w,Weib beringt
900073,5/21/2016,in Ordnung,nein,ja,0,12,5,Blaumeise,12,
900075,5/21/2016,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
900087,5/21/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
900088,5/21/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise, ,Weibchen war beringt
900089,5/21/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
900090,5/21/2016,in Ordnung,nein,ja,0,12,5,Blaumeise,12,
900091,5/21/2016,in Ordnung,nein,ja,0,7,9,Kohlmeise,7,
900092,5/21/2016,in Ordnung,nein,ja,0,11,5,Blaumeise,11,
900108,5/21/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900105,5/21/2016,in Ordnung,nein,ja,0,13,5,Blaumeise,13,
900106,5/21/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900107,5/21/2016,in Ordnung,nein,ja,ja,0, ,Blaumeise,0,Weibchen war beringt
900215,5/21/2016,Klappe war ab,nein,nein, , , , , ,
900104,5/21/2016,in Ordnung,nein,ja,1,0, ,Meise unbestimmt,0,verlassen?
900103,5/21/2016,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
900102,5/21/2016,in Ordnung,nein,ja,1,9,5,Blaumeise,9  + Weibchen,
900101,5/21/2016,in Ordnung,nein,ja,0,13,8,Blaumeise,13,
900100,5/21/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
900099,5/21/2016,in Ordnung,nein,ja,4,6,5,Blaumeise,5,
900098,5/21/2016,in Ordnung,nein,ja,ja,ja,2,Kohlmeise,Weibchen,
900097,5/21/2016,in Ordnung,nein,ja,0,11,5,Blaumeise,Weibchen,
900096,5/21/2016,in Ordnung,nein,ja,ja,ja,1,Kohlmeise,0,
900094,5/21/2016,in Ordnung,nein,ja,0,9,5,Blaumeise,9,
900093,5/21/2016,in Ordnung,nein,ja,0,ja,1,Blaumeise,0,
900079,5/21/2016,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
900080,5/21/2016,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,
900081,5/21/2016,in Ordnung,nein,ja,0,ja,2,Rotkehlchen, ,juv zT tot
900082,5/21/2016,in Ordnung,nein,nein, , , , , ,
900085,5/21/2016,in Ordnung,nein,nein, , , , , ,
900084,5/21/2016,in Ordnung,nein,ja,0,11,5,Blaumeise,11,
900071,5/22/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
900070,5/22/2016,in Ordnung,nein,ja,0,0, ,Kleiber, ,Nestbau?
900069,5/22/2016,in Ordnung,nein,nein, , , , , ,
900068,5/22/2016,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900067,5/22/2016,in Ordnung,nein,ja,2,3,14,Kohlmeise,3,
900065,5/22/2016,in Ordnung,nein,nein, , , , , ,
900062,5/22/2016,in Ordnung,ja,ja,1,4,14,Blaumeise, ,alle tot
900061,5/22/2016,in Ordnung,nein,ja,1,0, ,Meise unbestimmt, ,
900058,5/22/2016,in Ordnung,nein,ja,5,1,7,Blaumeise,1,
900057,5/22/2016,in Ordnung,nein,nein, , , , , ,
900056,5/22/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
900055,5/22/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise, ,
900053,5/22/2016,in Ordnung,nein,ja,1,11,7,Blaumeise,11,tote beringte Kohlmeise
900052,5/22/2016,in Ordnung,nein,ja,1,7,6,Kohlmeise,7,
900302,5/22/2016,in Ordnung,nein,ja,0,0, ,Kleiber, ,ausgeflogen?
900049,5/22/2016,in Ordnung,nein,ja,0,0, ,Star, ,ausgeflogen?
900303,5/22/2016,in Ordnung,nein,ja,0,5,8,Kleiber,5,
900293,5/22/2016,in Ordnung,nein,nein, , , , , ,
900042,5/22/2016,in Ordnung,nein,ja,0,5,7,Kohlmeise,5,
900041,5/22/2016,in Ordnung,nein,ja,0,7,6,Kohlmeise,7,
900040,5/22/2016,in Ordnung,nein,ja,0,11,7,Blaumeise,11,
900039,5/22/2016,in Ordnung,ja,nein, , , , , ,Maus
900304,5/22/2016,in Ordnung,nein,ja,0,2,9,Kleiber,2,
900305,5/22/2016,in Ordnung,nein,ja,0,7,12,Blaumeise,7,
900036,5/22/2016,in Ordnung,nein,nein, , , , , ,
900306,5/22/2016,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeflogen?
900034,5/22/2016,in Ordnung,nein,ja,0,0, ,unbestimmt, ,ausgeräubert?
900030,5/22/2016,in Ordnung,nein,ja,0,11,5,Blaumeise,11+Weibchen,
900029,5/22/2016,in Ordnung,nein,nein, , , , , ,
900028,5/22/2016,in Ordnung,nein,ja,0,ja,1,Kohlmeise,Weibchen,
600250,5/23/2016,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,
600286,5/23/2016,in Ordnung,nein,ja,3, , ,Meise unbestimmt, ,
600317,5/23/2016,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,
600298,5/23/2016,in Ordnung,nein,nein , , , , , ,
600020,5/23/2016,in Ordnung,nein,ja,2,5,2,Meise unbestimmt, ,Nachkontrolle
600224,5/23/2016,in Ordnung,ja,ja,3, , ,unbestimmt, ,Nest verlassen
600246,5/23/2016,in Ordnung,nein,nein , , , , , ,
600389,5/23/2016,in Ordnung,nein,ja,2,7,5,Blaumeise,4,
600308,5/23/2016,in Ordnung,nein,ja,9, , ,Meise unbestimmt, ,Nachkontrolle
600392,5/23/2016,in Ordnung,nein,ja, ,5,12,Kohlmeise,5,
600310,5/23/2016,in Ordnung,nein,ja,7, , ,unbestimmt, ,Nachkontrolle
600337,5/23/2016,in Ordnung,nein,nein , , , , , ,
600415,5/23/2016,in Ordnung,nein,ja, ,5, ,Kohlmeise,w,"Weib beringt, 4-5 Pulli, Alter?;   Nachkontrolle"
600420,5/23/2016,in Ordnung,nein,ja,0,0, ,unbestimmt, ,nur Nest
600336,5/23/2016,in Ordnung,nein,ja,4,9,8,Blaumeise,9 + ad.,1 ad. Beringt
600297,5/23/2016,in Ordnung,nein,ja,6, , ,Kohlmeise, ,Nachkontrolle
600417,5/23/2016,in Ordnung,nein,ja, ,6,12,Kleiber,6,
600405,5/23/2016,in Ordnung,nein,ja,8, , ,Kohlmeise, ,Nachkontrolle
600402,5/23/2016,in Ordnung,nein,ja, ,9,11,Blaumeise,9,
600296,5/23/2016,in Ordnung,nein,nein , , , , , ,
600390,5/23/2016,in Ordnung,nein,ja, ,ja,2,Kohlmeise,w,vj. Weib beringt / Nachkontrolle
600488,5/23/2016,in Ordnung,nein,ja,ja, , ,Meise unbestimmt, ,Nachkontrolle
600509,5/23/2016,in Ordnung,nein,nein , , , , , ,
600295,5/23/2016,in Ordnung,ja,ja,4, , ,Blaumeise, ,Blaumeise Weib tot auf Eiern!!
600235,5/23/2016,in Ordnung,nein,ja, , , ,Kleiber, ,
600223,5/23/2016,in Ordnung,nein,ja,4, , ,unbestimmt, ,4 Eier ohne Nest
600486,5/23/2016,in Ordnung,nein,ja, ,ja,2,Blaumeise,w,Weib beringt / Nachkontrolle
600332,5/23/2016,in Ordnung,nein,nein , , , , , ,
600538,5/23/2016,in Ordnung,nein,ja,ja, , ,Blaumeise, ,Nachkontrolle
600335,5/23/2016,in Ordnung,nein,ja,8, , ,Kohlmeise, ,vj. Weib WF: 82195761 ; Nachkontrolle
600481,5/23/2016,in Ordnung,nein,ja,6, ,3,Blaumeise, ,ad. Weib WF: 90293360 ; Nachkontrolle
600398,5/23/2016,in Ordnung,nein,nein , , , , , ,
600019,5/23/2016,in Ordnung,nein,nein , , , , , ,3 Bilche/Mäuse???
600397,5/23/2016,in Ordnung,nein,ja, ,10,11,Blaumeise,10,
600018,5/23/2016,in Ordnung,nein,ja, ,7,8,Blaumeise,7 + w,Weib beringt
600301,5/23/2016,in Ordnung,nein,ja,2, , ,unbestimmt, ,
600334,5/23/2016,in Ordnung,ja,ja, ,ja, ,Meise unbestimmt, ,Juv tot
600225,5/23/2016,in Ordnung,nein,ja,8, , ,Kohlmeise, ,vj. Weib WF: 82195676 ; Nachkontrolle
600338,5/23/2016,in Ordnung,nein,ja,11, , ,Blaumeise, ,vj. Weib WF: 90293341 ; Nachkontrolle
600292,5/23/2016,in Ordnung,nein,nein , , , , , ,
600236,5/23/2016,in Ordnung,nein,nein , , , , , ,
600112,5/23/2016,in Ordnung,nein,nein , , , , , ,Hummelnest
600480,5/23/2016,in Ordnung,nein,nein , , , , , ,
600326,5/23/2016,in Ordnung,nein,nein , , , , , ,
600282,5/23/2016,in Ordnung,nein,ja, , , ,unbestimmt, ,Nachkontrolle
600014,5/23/2016,in Ordnung,nein,ja,4, , ,Meise unbestimmt, ,
600409,5/23/2016,in Ordnung,nein,nein , , , , , ,
600413,5/23/2016,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib beringt / Nachkontrolle
600449,5/23/2016,in Ordnung,nein,ja, ,8,8,Blaumeise,8,
400080,5/24/2016,In Ordnung,nein,ja,0,4,8,Kohlmeise,4,Weibchen war beringt
400091,5/24/2016,In Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,ausgeflogen?
400183,5/24/2016,In Ordnung,nein,ja,7,0, ,Blaumeise,7,
400184,5/24/2016,In Ordnung,nein,ja,2,4,13,Kohlmeise, ,
400061,5/24/2016,In Ordnung,nein,ja,0,8,12,Kohlmeise,8,
400087,5/24/2016,In Ordnung,nein,ja,1,9,9,Blaumeise,9,
400186,5/24/2016,In Ordnung,nein,ja,0,0, ,unbestimmt, ,
400086,5/24/2016,In Ordnung,nein,ja,0,9,8,Blaumeise,9,
400059,5/24/2016,In Ordnung,nein,ja,9,0, ,Tannenmeise,Weibchen,
400084,5/24/2016,In Ordnung,ja,ja,2,8,4,Meise unbestimmt, ,alle juv tot
400200,5/24/2016,In Ordnung,nein,ja,0,6,12,Kohlmeise,6,
400201,5/24/2016,In Ordnung,nein,ja,2,0, ,Meise unbestimmt,0,
400074,5/24/2016,In Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
400067,5/24/2016,In Ordnung,nein,ja,0,5,8,Kohlmeise,5,
400208,5/24/2016,In Ordnung,nein,nein, , , , , ,
400212,5/24/2016,In Ordnung,nein,ja,0,5,5,Kohlmeise,4,Weibchen war beringt
