Nistkasten-nummer,Datum,Zustand Kasten,gereinigt,besetzt,Anzahl Eier,Anzahl Jungvögel,Alter Jungvögel,Vogelart,beringt,Bemerkungen
100085,14-05-2015,in Ordnung,ja,nein, , , , , ,altes Nest
300172,14-05-2015,in Ordnung,nein,ja,0,ja,1,Blaumeise, ,
300175,14-05-2015,in Ordnung,nein,nein, , , , , ,
300178,14-05-2015,in Ordnung,nein,ja,0,ja,2,Meise unbestimmt, ,
300186,14-05-2015,in Ordnung,nein,nein, , , , , ,
100086,14-05-2015,in Ordnung,nein,ja,5,0, ,Trauerschnäpper, ,
300167,14-05-2015,in Ordnung,nein,nein, , , , , ,
300168,14-05-2015,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
300169,14-05-2015,in Ordnung,nein,nein, , , , , ,
100049,14-05-2015,in Ordnung,nein,nein, , , , , ,
300181,14-05-2015,in Ordnung,nein,ja,0,12,5,Blaumeise,12,
100044,14-05-2015,in Ordnung,nein,nein, , , , , ,
100050,14-05-2015,in Ordnung,nein,nein, , , , , ,
100033,14-05-2015,in Ordnung,nein,nein, , , , , ,
100034,14-05-2015,in Ordnung,nein,ja,0,0, ,Trauerschnäpper, ,
100087,14-05-2015,in Ordnung,nein,ja,0,8,6,Kohlmeise,8,
300182,14-05-2015,in Ordnung,nein,nein, , , , , ,
100088,14-05-2015,in Ordnung,nein,ja,0,10,7,Kohlmeise,10,
100037,14-05-2015,in Ordnung,nein,ja,0,ja,2,Blaumeise,Weibchen,
300191,14-05-2015,in Ordnung,nein,nein, , , , , ,
300192,14-05-2015,in Ordnung,nein,nein, , , , , ,
100046,14-05-2015,in Ordnung,nein,ja,0,ja,2,Blaumeise, ,
100089,14-05-2015,in Ordnung,nein,ja,1,8,6,Kohlmeise,8,
300189,14-05-2015,in Ordnung,nein,nein, , , , , ,
300193,14-05-2015,in Ordnung,nein,ja,0,4,10,Star,4,
300194,14-05-2015,in Ordnung,nein,nein, , , , , ,
300187,14-05-2015,in Ordnung,nein,ja,6,0, ,Trauerschnäpper,Weibchen,
100043,14-05-2015,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
100090,14-05-2015,in Ordnung,nein,ja,0,ja,3,Kohlmeise, ,
300184,14-05-2015,in Ordnung,nein,ja,0,12,5,Blaumeise,12+Weibchen,
100091,14-05-2015,in Ordnung,ja,nein, , , , , ,
300163,14-05-2015,in Ordnung,nein,nein, , , , , ,
100038,14-05-2015,in Ordnung,nein,nein, , , , , ,
300183,14-05-2015,in Ordnung,nein,ja,0,0, ,unbestimmt, ,
100092,14-05-2015,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
300166,14-05-2015,in Ordnung,nein,ja,ja,0, ,Blaumeise,Weibchen,
100053,14-05-2015,in Ordnung,nein,nein, , , , , ,
100093,14-05-2015,in Ordnung,nein,nein, , , , , ,
900071,17-05-2015,in Ordnung,nein,ja,0,8,8,Kleiber,8,
900070,17-05-2015,in Ordnung,nein,ja,ja,0, ,Kohlmeise,Weibchen,
900069,17-05-2015,in Ordnung,nein,ja,0,7,8,Sumpfmeise,7,
900068,17-05-2015,in Ordnung,nein,ja,0,10,5,Blaumeise,10,
900067,17-05-2015,in Ordnung,ja,ja,0,ja,8,Kohlmeise,0,geplündert: juv tot
900064,17-05-2015,in Ordnung,nein,nein, , , , , ,
900065,17-05-2015,in Ordnung,nein,ja,ja,0, ,Meise unbestimmt, ,
900063,17-05-2015,in Ordnung,nein,nein, , , , , ,
900062,17-05-2015,in Ordnung,ja,ja,ja,0, ,Meise unbestimmt, ,geplündert
900061,17-05-2015,in Ordnung,nein,ja,0,8,9,Kohlmeise,8,
900058,17-05-2015,in Ordnung,ja,ja,0,0, ,Blaumeise, ,Weibchen tot
900057,17-05-2015,in Ordnung,nein,nein, , , , , ,
900056,17-05-2015,in Ordnung,nein,ja,7,0, ,Meise unbestimmt, ,
900055,17-05-2015,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
900053,17-05-2015,in Ordnung,ja,ja,ja,0, ,Meise unbestimmt, ,geplündert
900052,17-05-2015,in Ordnung,nein,ja,0,ja,2,Kohlmeise,Weibchen,
900302,17-05-2015,in Ordnung,nein,ja,1,6,5,Kleiber,6,
900049,17-05-2015,in Ordnung,nein,nein, , , , , ,
900048,17-05-2015,in Ordnung,nein,ja,6,0, ,Meise unbestimmt, ,
900303,17-05-2015,in Ordnung,ja,ja,0,0, ,Meise unbestimmt, ,geplündert
900293,17-05-2015,in Ordnung,nein,ja,0,0, ,Meise unbestimmt, ,
900043,17-05-2015,in Ordnung,nein,ja,0,8,8,Kohlmeise,8,
900042,17-05-2015,in Ordnung,nein,ja,0,12,5,Blaumeise,12,
900040,17-05-2015,in Ordnung,nein,ja,0,9,5,Kohlmeise,9,
900041,17-05-2015,in Ordnung,nein,nein, , , , , ,
900039,17-05-2015,in Ordnung,nein,nein, , , , , ,
900304,17-05-2015,in Ordnung,nein,ja,0,3,4,Kleiber,0,
900305,17-05-2015,in Ordnung,nein,ja,0,9,11,Blaumeise,9 + Weibchen,
900036,17-05-2015,in Ordnung,nein,nein, , , , , ,
900306,17-05-2015,in Ordnung,nein,ja,0,ja,2,Meise unbestimmt, ,
900034,17-05-2015,in Ordnung,nein,nein, , , , , ,
900030,17-05-2015,in Ordnung,nein,ja,ja,0, ,Blaumeise, ,Weibchen war beringt
900029,17-05-2015,in Ordnung,nein,nein, , , , , ,
900028,17-05-2015,in Ordnung,nein,ja,0,7,13,Kohlmeise,7,
600423,17-05-2015,in Ordnung,nein,ja, ,6,8,Kohlmeise,6,
600210,17-05-2015,in Ordnung,nein,ja, ,ja,1,Blaumeise,0,Nachkontrolle
600426,17-05-2015,in Ordnung,nein,nein, , , , , ,
600247,17-05-2015,in Ordnung,nein,ja,1, , ,Feldsperling, ,1 Ei kalt
600220,17-05-2015,in Ordnung,nein,nein, , , , , ,
600232,17-05-2015,in Ordnung,nein,nein, , , , , ,
600427,17-05-2015,in Ordnung,nein,nein, , , , , ,
600431,17-05-2015,in Ordnung,nein,ja, ,4,10,Star,1,3 frischtote Pulli
600225,17-05-2015,in Ordnung,nein,nein, , , , , ,
600212,17-05-2015,in Ordnung,nein,nein, , , , , ,
600238,17-05-2015,in Ordnung,nein,ja, ,10,unbekannt,Kohlmeise,10 + m,Männchen auch beringt
600237,17-05-2015,in Ordnung,nein,ja,6, , ,Trauerschnäpper,w,Weibchen beringt / Nachkontrolle
600432,17-05-2015,in Ordnung,nein,ja,2,9,8,Blaumeise,9,
600433,17-05-2015,in Ordnung,ja,nein, , , , , ,
600241,17-05-2015,in Ordnung,nein,nein, , , , , ,
600434,17-05-2015,in Ordnung,nein,ja,ja, , ,Tannenmeise, ,Nachkontrolle
600230,17-05-2015,in Ordnung,nein,ja, ,10,7,Blaumeise,10,
600233,17-05-2015,in Ordnung,nein,ja,ja, , ,unbestimmt, ,Eier fallen heraus
600270,17-05-2015,in Ordnung,nein,nein, , , , , ,(Hornisse)
600435,17-05-2015,in Ordnung,nein,ja, , , ,Baumläufer, ,Nest vielleicht vorjährig??
600248,17-05-2015,in Ordnung,nein,ja, ,7,10,Kohlmeise,7,
600219,17-05-2015,in Ordnung,nein,nein, , , , , ,
600214,17-05-2015,in Ordnung,nein,nein, , , , , ,
600218,17-05-2015,in Ordnung,nein,nein, , , , , ,
600436,17-05-2015,in Ordnung,nein,nein, , , , , ,
600437,17-05-2015,in Ordnung,nein,nein, , , , , ,(Ameisen)
600207,17-05-2015,in Ordnung,nein,ja, ,7,12,Kohlmeise,7,
600229,17-05-2015,in Ordnung,nein,nein, , , , , ,
600059,17-05-2015,in Ordnung,nein,ja, , , ,unbestimmt, ,Nachkontrolle / am 26.05.2015 ohne Eier
600438,17-05-2015,in Ordnung,nein,ja, ,6,14,Gartenbaumläufer,6,
600211,17-05-2015,in Ordnung,nein,ja,1,8,12,Blaumeise,8,
600439,17-05-2015,in Ordnung,nein,nein, , , , , ,
600440,17-05-2015,in Ordnung,nein,ja, ,11,10,Kohlmeise,11,
600441,17-05-2015,in Ordnung,nein,ja, ,8,8,Blaumeise,8,
600442,17-05-2015,in Ordnung,nein,nein, , , , , ,
600038,17-05-2015,in Ordnung,nein,ja, ,4,12,Feldsperling,4,
600037,17-05-2015,in Ordnung,ja,ja, , , ,Feldsperling, ,ausgeflogen
600039,17-05-2015,in Ordnung,ja,ja, , , ,Feldsperling, ,ausgeflogen
600041,17-05-2015,in Ordnung,nein,ja, ,2,14,Feldsperling,2,
600049,18-05-2015,in Ordnung,nein,nein, , , , , ,
600050,18-05-2015,in Ordnung,nein,ja,1,4,6,Kohlmeise,4,
600051,18-05-2015,in Ordnung,ja,nein, , , , , ,
600052,18-05-2015,in Ordnung,nein,ja, ,9,12,Blaumeise,9,
600053,18-05-2015,in Ordnung,nein,ja,ja, , ,Kohlmeise, ,Nachkontrolle
600054,18-05-2015,in Ordnung,nein,ja,ja, , ,Feldsperling, ,
600314,19-05-2015,in Ordnung,nein,ja, ,ja,2,Meise unbestimmt, ,Nachkontrolle
600065,19-05-2015,in Ordnung,nein,nein, , , , , ,
600250,19-05-2015,in Ordnung,nein,ja,15, , ,Blaumeise,w,Nachkontrolle  / Weib beringt
600286,19-05-2015,in Ordnung,nein,ja,0,0, ,Gartenbaumläufer, ,Nachkontrolle in 4 Wo
600317,19-05-2015,in Ordnung,ja,ja,0,0, ,Kohlmeise, ,Altvogel tot
600316,19-05-2015,in Ordnung,nein,ja, ,6,6,Kohlmeise,6 + w,Weibchen beringt
600208,19-05-2015,in Ordnung,nein,ja, ,7,6,Kohlmeise,7,
600072,19-05-2015,in Ordnung,nein,nein, , , , , ,
600073,19-05-2015,in Ordnung,nein,nein, , , , , ,
600074,19-05-2015,in Ordnung,nein,ja, , , ,Meise unbestimmt, ,
600075,19-05-2015,in Ordnung,nein,nein, , , , , ,
600076,19-05-2015,"nein, aufgehackt",nein,nein, , , , , ,
600287,19-05-2015,in Ordnung,nein,ja,7, , ,Blaumeise,w,"Weib beringt, Nachkontrolle"
600077,19-05-2015,in Ordnung,ja,nein, , , , , ,
600078,19-05-2015,in Ordnung,ja,ja, , , ,unbestimmt, ,geplündert von Prädator
600304,19-05-2015,in Ordnung,nein,ja,5,6,6,Blaumeise,6 + m,Mann beringt
600215,19-05-2015,in Ordnung,nein,nein, , , , , ,
600290,19-05-2015,in Ordnung,nein,nein, , , , , ,
600315,19-05-2015,in Ordnung,nein,ja,1,9,5,Blaumeise,9 + w,Weib beringt
600242,19-05-2015,in Ordnung,nein,nein, , , , , ,
600396,19-05-2015,in Ordnung,nein,ja, ,11,4,Blaumeise,10 + w + m ,beide ad.beringt!
600283,19-05-2015,in Ordnung,nein,nein, , , , , ,
600387,19-05-2015,in Ordnung,nein,ja, ,6,1,Kohlmeise,w,Weib beringt
600404,19-05-2015,in Ordnung,nein,ja, ,9,unbekannt,Blaumeise,9 + w + m ,beide ad.beringt!
600395,19-05-2015,in Ordnung,nein,ja, ,10,11,Blaumeise,10,
600226,19-05-2015,in Ordnung,nein,nein, , , , , ,
600325,19-05-2015,in Ordnung,nein,ja, ,8,5,Blaumeise,7 + w,Weib beringt
600393,19-05-2015,in Ordnung,nein,ja, ,10,7,Blaumeise,10 + m ,Mann beringt
600285,19-05-2015,in Ordnung,nein,nein, , , , , ,
600399,19-05-2015,in Ordnung,nein,ja,1,5,8,Kohlmeise,5,
600288,19-05-2015,in Ordnung,nein,ja, ,9,11,Kohlmeise,9,
600084,19-05-2015,in Ordnung,nein,ja, ,9,11,Blaumeise,9,
600085,19-05-2015,in Ordnung,ja,nein, , , , , ,1 tote Kohlmeise
600086,19-05-2015,in Ordnung,ja,nein, , , , , ,
600087,19-05-2015,in Ordnung,ja,nein,1, , , , ,1 toter Kleiber
600088,19-05-2015,in Ordnung,nein,nein, , , , , ,(Baumhummelnest)
600289,19-05-2015,in Ordnung,ja,nein, , , , , ,
600090,19-05-2015,in Ordnung,nein,ja, , , , , ,
600091,19-05-2015,in Ordnung,ja,nein, , , , , ,
600092,19-05-2015,in Ordnung,ja,ja, ,2, ,Kohlmeise, ,2 tote Pulli
600213,19-05-2015,in Ordnung,nein,ja,5, , ,Meise unbestimmt, ,??? Verlassen
600011,19-05-2015,in Ordnung,nein,ja, ,10,6,Blaumeise,10,
600291,19-05-2015,in Ordnung,nein,nein, , , , , ,
600305,19-05-2015,in Ordnung,nein,ja, ,10,7,Blaumeise,10,
600294,19-05-2015,in Ordnung,nein,nein, , , , , ,
600394,19-05-2015,in Ordnung,nein,ja, ,7,5,Kohlmeise,m,Mann beringt
600260,19-05-2015,in Ordnung,nein,ja, ,8,6,Blaumeise,8,Fledermaus-Holzbetonkasten
600015,19-05-2015,in Ordnung,ja,nein, , , , , ,(Maus)
600096,19-05-2015,in Ordnung,ja,nein, , , , , ,
600443,19-05-2015,in Ordnung,ja,nein, , , , , ,
600444,19-05-2015,in Ordnung,nein,ja, ,4,14,Kohlmeise,4,
600012,19-05-2015,in Ordnung,nein,ja, ,9,9,Blaumeise,9,
600097,19-05-2015,in Ordnung,nein,ja, ,11,7,Blaumeise,11,
600301,19-05-2015,in Ordnung,nein,ja,1,12,10,Blaumeise,12,
600018,19-05-2015,in Ordnung,nein,ja,1,9,5,Blaumeise,9,
600397,19-05-2015,in Ordnung,nein,ja, ,10,7,Blaumeise,10,
600398,19-05-2015,in Ordnung,nein,ja,3,6,3,Blaumeise,w,Weib beringt
600019,19-05-2015,in Ordnung,nein,nein, , , , , ,
600223,19-05-2015,in Ordnung,nein,ja,3, , ,Blaumeise,w,Weib beringt  /  Nachkontrolle
600235,19-05-2015,in Ordnung,nein,nein, , , , , ,
600295,19-05-2015,in Ordnung,nein,nein, , , , , ,
600390,19-05-2015,in Ordnung,nein,ja,0, , ,Meise unbestimmt, ,Nestbau angefangen
600296,19-05-2015,in Ordnung,nein,nein, , , , , ,
600308,19-05-2015,in Ordnung,nein,ja, ,8,9,Kohlmeise,8,
600389,19-05-2015,in Ordnung,nein,ja, ,10,8,Blaumeise,10 + m,Mann beringt
600224,19-05-2015,in Ordnung,nein,ja, ,8,5,Blaumeise,8,Weib Wiederfang :  90446194
600334,19-05-2015,in Ordnung,nein,ja, ,8,5,Blaumeise,8 + m,Mann beringt
600338,19-05-2015,in Ordnung,nein,ja, ,9,7,Blaumeise,9,
600099,19-05-2015,in Ordnung,nein,ja,4,5,2,Meise unbestimmt,0,
600300,19-05-2015,in Ordnung,nein,ja, ,8,5,Blaumeise,5,
600265,19-05-2015,in Ordnung,nein,nein, , , , , ,
600160,19-05-2015,in Ordnung,nein,ja, ,9,12,Kohlmeise,9 + w,Weib beringt
600266,19-05-2015,in Ordnung,nein,ja, ,9,12,Kleiber,9,
600161,19-05-2015,in Ordnung,ja,nein, , , , , ,
600163,19-05-2015,in Ordnung,nein,nein, , , , , ,
600162,19-05-2015,in Ordnung,nein,nein, , , , , ,
600164,19-05-2015,in Ordnung,nein,nein, , , , , ,
600445,19-05-2015,in Ordnung,ja,nein, , , , , ,
600446,19-05-2015,repariert!,nein,nein, , , , , ,
600165,19-05-2015,in Ordnung,nein,ja, ,11,10,Kohlmeise,11,
600166,19-05-2015,in Ordnung,nein,ja, , , ,unbestimmt, ,Meisennest
600167,19-05-2015,Front fehlt!,nein,ja,4, , ,Amsel, ,
600168,19-05-2015,in Ordnung,nein,ja, ,10,13,Kohlmeise,10,
600169,19-05-2015,in Ordnung,nein,ja,6, , ,Meise unbestimmt, ,
600170,19-05-2015,in Ordnung,nein,ja,6, , ,unbestimmt, ,Nachkontrolle 4 Wo
600171,19-05-2015,in Ordnung,nein,ja,5,3, ,Gartenrotschwanz, ,Nachkontrolle 3 Tage
600172,19-05-2015,in Ordnung,ja,nein, , , , , ,
600174,19-05-2015,in Ordnung,ja,nein, , , , , ,
600126,19-05-2015,in Ordnung,nein,ja, ,12,13,Blaumeise,12,
600125,19-05-2015,in Ordnung,nein,ja,ja, , ,Kleiber,w,Weib beringt
600124,19-05-2015,in Ordnung,nein,ja, ,10,10,Blaumeise,10,ad. Weib Wiederfang: 90373833
600024,19-05-2015,in Ordnung,nein,ja, ,10,11,Kohlmeise,10,
600123,19-05-2015,in Ordnung,nein,ja, ,ja,1,Kleiber,?,"(Wiederfang/EB?) Weib 82143588 ,  in Fichte, Nachkontr. 5 Tage"
600122,19-05-2015,in Ordnung,nein,ja,1,9,5,Blaumeise,9,
600025,19-05-2015,in Ordnung,nein,ja, ,6,6,Kleiber,6,
600121,19-05-2015,in Ordnung,nein,ja,2,8,8,Blaumeise,8,
600027,19-05-2015,in Ordnung,nein,ja,ja, , ,Kohlmeise, ,Nachkontrolle 2 Wo
600127,19-05-2015,in Ordnung,nein,ja, ,9,7,Blaumeise,9,
600028,19-05-2015,in Ordnung,nein,ja, ,9,7,Blaumeise,9,
600120,19-05-2015,in Ordnung,nein,nein, , , , , ,
600401,19-05-2015,in Ordnung,nein,ja,2,8,8,Blaumeise,8,
600302,19-05-2015,in Ordnung,nein,nein, , , , , ,
600319,19-05-2015,in Ordnung,nein,nein, , , , , ,
600447,19-05-2015,in Ordnung,ja,nein, , , , , ,
600284,19-05-2015,in Ordnung,nein,nein, , , , , ,
600329,19-05-2015,in Ordnung,nein,nein, , , , , ,
600405,19-05-2015,in Ordnung,nein,nein, , , , , ,
600402,19-05-2015,in Ordnung,nein,ja,5,3,1,Blaumeise, ,ad. Weib WF: 90446196
600417,19-05-2015,in Ordnung,nein,ja, ,8,13,Kohlmeise,8,
600297,19-05-2015,in Ordnung,nein,ja, ,12,12,Blaumeise,12,
600336,19-05-2015,in Ordnung,nein,ja,3,8,9,Blaumeise,8 + w,Weib beringt? Nochmal kontrollieren!
600420,19-05-2015,in Ordnung,ja,ja, ,1, ,Kohlmeise, ,1 toter Pullus
600014,19-05-2015,in Ordnung,nein,ja,4,9,8,Blaumeise,9,
600280,19-05-2015,in Ordnung,ja,nein, , , , , ,
600113,19-05-2015,in Ordnung,ja,nein, , , , , ,
600408,19-05-2015,in Ordnung,nein,ja, ,ja, ,Kohlmeise, ,ad. Weib WF:  81897103
600015,19-05-2015,in Ordnung,nein,nein, , , , , ,
600413,19-05-2015,in Ordnung,nein,nein, , , , , ,
600262,19-05-2015,in Ordnung,nein,nein, , , , , ,
600449,19-05-2015,in Ordnung,nein,ja, ,10,7,Blaumeise,10,
300001,20-05-2015,in Ordnung,nein,nein, , , , , ,
300002,20-05-2015,in Ordnung,nein,nein, , , , , ,
300003,20-05-2015,in Ordnung,ja,nein, , , , , ,
300008,20-05-2015,in Ordnung,nein,ja, ,13,6,Blaumeise,13,
300009,20-05-2015,in Ordnung,nein,nein, , , , , ,
300011,20-05-2015,in Ordnung,nein,ja, ,8,5,Blaumeise,8,
300012,20-05-2015,in Ordnung,nein,ja, ,10,11,Blaumeise,10,
300004,20-05-2015,in Ordnung,nein,nein, , , , , ,
300013,20-05-2015,in Ordnung,nein,nein, , , , , ,
300014,20-05-2015,in Ordnung,nein,ja, ,6,3,Kleiber,w,Weib EB: ??? ; Nachkontrolle 1 Wo
300304,20-05-2015,in Ordnung,nein,ja, ,ja,3,Kohlmeise,0,
300015,20-05-2015,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib EB: ???  ; Nachkontrolle 10 Tage
300016,20-05-2015,in Ordnung,ja,nein, , , , , ,
300017,20-05-2015,in Ordnung,nein,ja, , , , , ,"Nest, welche Art?"
300005,20-05-2015,in Ordnung,nein,ja, ,5,8,Blaumeise,5,"  Nummer überprüfen, unklar notiert"
300018,20-05-2015,in Ordnung,nein,ja, ,8,6,Kohlmeise,8,
300019,20-05-2015,in Ordnung,nein,ja,8, , ,Trauerschnäpper, ,Nachkontrolle 10 Tage
300306,20-05-2015,in Ordnung,ja,nein, , , , , ,
300020,20-05-2015,in Ordnung,nein,ja, , , , , ,keine Details notiert
300307,20-05-2015,in Ordnung,nein,nein, , , , , ,
300021,20-05-2015,in Ordnung,nein,ja, ,10,10,Blaumeise,10,
300022,20-05-2015,in Ordnung,ja,nein, , , , , ,
300023,20-05-2015,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib EB:  ????   ; Nachkontrolle 10 Tage
300024,20-05-2015,in Ordnung,nein,nein, , , , , ,
300025,20-05-2015,in Ordnung,nein,ja,3,3,1,Trauerschnäpper, ,Weib WF: 90338671 ; Nachkontrolle 1 Wo
300026,20-05-2015,in Ordnung,nein,ja,2,8,6,Blaumeise,8,vj.Weib WF: 90338700 ; Nachkontrolle 1 Wo
300083,20-05-2015,in Ordnung,nein,ja, ,7,10,Kohlmeise,7,
300027,20-05-2015,in Ordnung,nein,ja, ,7,7,Blaumeise,7 + w,vj.Weib EB: 90293597
300028,20-05-2015,in Ordnung,nein,nein, , , , , ,
300032,20-05-2015,in Ordnung,nein,ja,1,7,5,Blaumeise,7,
300308,20-05-2015,in Ordnung,nein,ja, ,8,12,Kohlmeise,8,
300030,20-05-2015,in Ordnung,nein,ja,ja, , ,Trauerschnäpper, , Nachkontrolle 10 Tage
300029,20-05-2015,in Ordnung,nein,ja, ,ja,1,Kohlmeise,w,ad.Weib EB: 82195792
300031,20-05-2015,in Ordnung,nein,ja, , , , , ,keine Details notiert
300034,20-05-2015,in Ordnung,ja,nein, , , , , ,
300035,20-05-2015,in Ordnung,nein,ja, ,8,12,Blaumeise,8,
300036,20-05-2015,in Ordnung,ja,nein, , , , , ,
300037,20-05-2015,in Ordnung,nein,ja, ,6,15,Kleiber,4,
300039,20-05-2015,in Ordnung,nein,ja, ,9,8,Blaumeise,9,
300040,20-05-2015,in Ordnung,nein,ja,ja, , ,Trauerschnäpper, ,Weib WF: B900816 ; Nachkontrolle 1 Wo
300042,20-05-2015,in Ordnung,nein,ja, ,9,13,Blaumeise,9,
300043,20-05-2015,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib EB: 90293638  ; Nachkontrolle 1 Wo
300041,20-05-2015,in Ordnung,nein,nein, , , , , ,Hummeln
300044,20-05-2015,in Ordnung,ja,nein, , , , , ,
300045,20-05-2015,in Ordnung,nein,ja, , , ,Gartenbaumläufer, ,
300046,20-05-2015,in Ordnung,nein,ja,7, , ,Trauerschnäpper,w,Weib EB: 90293639  ; Nachkontrolle 1 Wo
300047,20-05-2015,in Ordnung,nein,ja, , , ,unbestimmt, ,
300048,20-05-2015,in Ordnung,nein,ja, ,10,5,Blaumeise,10 + w,vj.Weib EB: 90293640
300049,20-05-2015,in Ordnung,nein,ja,1,7,15,Sumpfmeise,7,
300309,20-05-2015,in Ordnung,nein,ja, ,10,14,Blaumeise,10,
300050,20-05-2015,in Ordnung,nein,ja,6, , ,Trauerschnäpper,w,Weib EB: ???  ; Nachkontrolle 1 Wo
300051,20-05-2015,in Ordnung,nein,nein, , , , , ,
300053,20-05-2015,in Ordnung,nein,ja, ,5, ,Gartenbaumläufer,5,
300054,20-05-2015,in Ordnung,ja,ja, , , ,unbestimmt, ,schon ausgeflogen
300055,20-05-2015,in Ordnung,nein,nein, , , , , ,
300010,20-05-2015,in Ordnung,nein,ja, ,9,11,Blaumeise,9 + w,
300007,20-05-2015,in Ordnung,nein,ja, ,6,8,Kohlmeise,6,
300056,20-05-2015,in Ordnung,ja,nein, , , , , ,
300057,20-05-2015,in Ordnung,ja,nein, , , , , ,
300058,20-05-2015,in Ordnung,nein,ja, ,7,12,Kleiber,7,
300059,20-05-2015,in Ordnung,nein,nein, , , , , ,
300310,20-05-2015,in Ordnung,ja,nein, , , , , ,altes Baumläufer-Nest
300060,20-05-2015,in Ordnung,nein,nein, , , , , ,
300313,20-05-2015,in Ordnung,nein,nein, , , , , ,
300062,20-05-2015,in Ordnung,nein,ja,1,7,5,Kohlmeise,7 + w,EB
300312,20-05-2015,in Ordnung,nein,ja, ,6,10,Kohlmeise,6,
300061,20-05-2015,in Ordnung,nein,nein, , , , , ,
300063,20-05-2015,in Ordnung,nein,nein, , , , , ,
300064,20-05-2015,in Ordnung,nein,ja, ,10,8,Blaumeise,10 + w,EB
300065,20-05-2015,in Ordnung,nein,nein, , , , , ,
300314,20-05-2015,in Ordnung,nein,ja, ,9,13,Kohlmeise,9,
300066,20-05-2015,in Ordnung,nein,ja,3,3,5,Blaumeise,3 + w + m,2x EB
300067,20-05-2015,in Ordnung,nein,ja, , , ,unbestimmt, ,ausgeflogen ?
300068,20-05-2015,in Ordnung,nein,ja, ,10,14,Blaumeise,10,
300069,20-05-2015,in Ordnung,nein,ja, ,7,11,Kleiber,7,
300315,20-05-2015,in Ordnung,nein,ja, ,7,14,Kohlmeise,7,
300070,20-05-2015,in Ordnung,nein,ja,6, , ,Trauerschnäpper, ,Nachkontrolle 1 Wo
300072,20-05-2015,in Ordnung,nein,ja,9, , ,Meise, ,
300073,20-05-2015,in Ordnung,nein,ja,6, , ,Rotkehlchen, ,Weib EB  ; Nachkontrolle 1 Wo
300075,20-05-2015,in Ordnung,nein,ja,2,10,6,Blaumeise,10,ad.Weib WF: 90306220
300074,20-05-2015,in Ordnung,nein,nein, , , , , ,
300316,20-05-2015,in Ordnung,nein,ja, ,6, ,Kleiber,6,
300317,20-05-2015,in Ordnung,nein,ja,1,8,8,Blaumeise,8,
300318,20-05-2015,in Ordnung,nein,nein,3, , ,Trauerschnäpper, ,
300076,20-05-2015,in Ordnung,nein,nein, , , , , ,
300077,20-05-2015,in Ordnung,nein,nein, , , , , ,
300078,20-05-2015,in Ordnung,nein,ja, ,8,9,Blaumeise,8 + w,Weib EB
300319,20-05-2015,in Ordnung,nein,ja,1,6,12,Kleiber,6,
300079,20-05-2015,in Ordnung,nein,ja,6, , ,Trauerschnäpper,w,Weib EB:  ; Nachkontrolle 1 Wo
300320,20-05-2015,in Ordnung,nein,ja, ,8,12,Tannenmeise,8,
300321,20-05-2015,in Ordnung,nein,ja, ,10,5,Kohlmeise,9,
300086,20-05-2015,in Ordnung,nein,nein, , , , , ,
300085,20-05-2015,kaputt,nein,nein, , , , , ,
300087,20-05-2015,in Ordnung,nein,nein , , , , , ,
300088,20-05-2015,in Ordnung,nein,nein , , , , , ,
300084,20-05-2015,in Ordnung,nein,ja, ,10,8,Blaumeise,10,
300322,20-05-2015,in Ordnung,nein,nein , , , , , ,
300109,21-05-2015,in Ordnung,nein,nein , , , , , ,
300110,21-05-2015,in Ordnung,nein,ja, ,8,5,Kohlmeise,8,
300111,21-05-2015,in Ordnung,nein,nein, , , , , ,keine Angaben notiert
300323,21-05-2015,in Ordnung,ja,ja, ,10, ,Blaumeise, ,alle 10 Pulli tot
300324,21-05-2015,in Ordnung,nein,nein , , , , , ,
300113,21-05-2015,in Ordnung,nein,ja, ,12,11,Blaumeise,12,
300115,21-05-2015,in Ordnung,nein,ja, ,8,11,Blaumeise,8,
300502,21-05-2015,in Ordnung,nein,ja, ,6,9,Blaumeise,6,
300116,21-05-2015,in Ordnung,nein,nein , , , , , ,
300117,21-05-2015,in Ordnung,nein,ja, ,8,12,Kohlmeise,8,
300118,21-05-2015,in Ordnung,nein,ja, ,11,10,Blaumeise,11,
300119,21-05-2015,in Ordnung,nein,ja, ,8,14,Kohlmeise,8,
300120,21-05-2015,in Ordnung,nein,ja, ,8,13,Sumpfmeise,8,
300123,21-05-2015,in Ordnung,nein,ja, ,10,12,Blaumeise,10,
300325,21-05-2015,in Ordnung,nein,ja,0,0, , , ,Nest unklar
300127,21-05-2015,in Ordnung,nein,ja,1,3,15,Kleiber,3,
300124,21-05-2015,in Ordnung,nein,nein , , , , , ,
300129,21-05-2015,in Ordnung,nein,ja, ,11,12,Blaumeise,11,
300122,21-05-2015,in Ordnung,ja,nein , , , , , ,
300121,21-05-2015,in Ordnung,nein,ja, ,11,12,Blaumeise,12, FEHLER Anzahl!
